LON,LAT,Zona Sismica
7.9483,45.4443,0
7.9769,45.4456,0
8.0054,45.4469,0
8.0339,45.4482,0
8.0625,45.4495,0
8.0911,45.4508,0
8.1196,45.4521,0
8.1481,45.4533,0
8.1767,45.4546,0
8.2052,45.4558,0
8.2338,45.4571,0
8.2623,45.4583,0
8.2909,45.4596,0
8.3195,45.4608,0
8.348,45.462,0
8.3766,45.4632,0
8.4051,45.4644,0
8.4337,45.4656,0
8.4623,45.4668,0
8.4908,45.468,0
8.5194,45.4692,0
8.548,45.4703,0
8.5765,45.4715,0
8.6051,45.4727,0
8.6337,45.4738,0
8.6622,45.475,0
8.6908,45.4761,0
8.7194,45.4772,0
8.748,45.4783,0
8.7765,45.4795,0
8.8051,45.4806,0
8.8337,45.4817,0
8.8623,45.4828,0
8.8908,45.4839,0
8.9194,45.4849,0
8.948,45.486,0
8.9766,45.4871,0
9.0052,45.4882,0
9.0338,45.4892,0
9.0624,45.4903,0
9.0909,45.4913,0
9.1195,45.4923,0
9.1481,45.4934,0
9.1767,45.4944,0
9.2053,45.4954,0
9.2339,45.4964,0
9.2625,45.4974,0
9.2911,45.4984,0
9.3197,45.4994,1
9.3483,45.5004,1
9.3769,45.5014,1
9.4054,45.5024,1
9.4341,45.5033,1
9.4626,45.5043,1
9.4913,45.5052,1
9.5199,45.5062,1
9.5484,45.5071,1
9.5771,45.508,1
9.6056,45.5089,1
9.6343,45.5099,1
9.6629,45.5108,2
9.6915,45.5117,2
9.7201,45.5126,2
9.7487,45.5135,2
9.7773,45.5143,2
9.806,45.5152,2
9.8345,45.5161,2
9.8632,45.5169,2
9.8917,45.5178,2
9.9204,45.5186,2
9.949,45.5195,2
9.9776,45.5203,2
10.0062,45.5212,2
10.0349,45.522,2
10.0635,45.5228,2
10.0921,45.5236,2
10.1207,45.5244,2
10.1494,45.5252,2
10.178,45.526,2
10.2066,45.5268,2
10.2352,45.5275,2
10.2639,45.5283,2
10.2924,45.5291,2
10.3211,45.5298,2
10.3497,45.5306,2
10.3783,45.5313,2
10.4069,45.532,2
10.4356,45.5328,2
10.4642,45.5335,2
10.4928,45.5342,2
10.5215,45.5349,2
10.5501,45.5356,2
10.5787,45.5363,2
10.6074,45.537,2
10.636,45.5377,2
10.6646,45.5383,2
10.6932,45.539,2
10.7219,45.5397,2
10.7505,45.5403,2
10.7791,45.541,2
10.8078,45.5416,2
10.8365,45.5422,2
10.8651,45.5429,2
10.8937,45.5435,2
10.9224,45.5441,2
10.951,45.5447,2
10.9797,45.5453,2
11.0083,45.5459,2
11.037,45.5465,2
11.0656,45.547,2
11.0942,45.5476,2
11.1229,45.5482,2
11.1515,45.5487,2
11.1802,45.5493,2
11.2088,45.5498,2
11.2374,45.5504,2
11.2661,45.5509,2
11.2948,45.5514,2
11.3234,45.5519,2
11.352,45.5525,2
11.3807,45.553,2
11.4093,45.5535,2
11.438,45.5539,2
11.4667,45.5544,2
11.4953,45.5549,2
11.5239,45.5554,2
11.5526,45.5558,2
11.5812,45.5563,2
11.6099,45.5567,2
11.6385,45.5572,2
11.6672,45.5576,2
11.6958,45.558,2
11.7245,45.5585,2
11.7532,45.5589,2
11.7818,45.5593,2
11.8105,45.5597,2
11.8391,45.5601,2
11.8678,45.5605,2
11.8964,45.5609,2
11.9251,45.5612,2
11.9537,45.5616,2
11.9824,45.562,2
12.0111,45.5623,2
12.0397,45.5627,2
12.0684,45.563,2
12.097,45.5634,2
12.1257,45.5637,1
12.1544,45.564,1
12.183,45.5643,1
12.2117,45.5646,1
12.2404,45.5649,1
12.269,45.5652,1
12.2977,45.5655,1
12.3263,45.5658,1
12.355,45.5661,1
12.3836,45.5663,1
12.4123,45.5666,1
12.4409,45.5668,1
12.4696,45.5671,1
12.4983,45.5673,1
12.5269,45.5676,1
12.5556,45.5678,1
12.5843,45.568,1
12.613,45.5682,1
12.6416,45.5684,1
12.6703,45.5686,1
12.6989,45.5688,1
12.7276,45.569,1
12.7563,45.5692,1
12.7849,45.5694,1
12.8136,45.5695,1
12.8423,45.5697,1
12.8709,45.5698,1
12.8996,45.57,1
12.9283,45.5701,1
12.9569,45.5702,1
12.9856,45.5704,1
13.0143,45.5705,1
13.0429,45.5706,1
13.0715,45.5707,1
13.1002,45.5708,1
13.1289,45.5709,1
13.1576,45.571,1
13.1863,45.5711,1
13.2149,45.5711,1
13.2436,45.5712,1
13.2722,45.5712,1
13.3009,45.5713,1
13.3296,45.5713,1
13.3582,45.5714,1
13.3869,45.5714,1
13.4156,45.5714,1
13.4443,45.5714,1
7.1804,45.3865,2
7.2088,45.388,2
7.2373,45.3895,2
7.2658,45.3909,1
7.2943,45.3924,1
7.3228,45.3939,1
7.3513,45.3953,1
7.3799,45.3967,1
7.4083,45.3982,1
7.4368,45.3996,1
7.4654,45.4011,1
7.4939,45.4025,1
7.5224,45.4039,1
7.5509,45.4053,1
7.5794,45.4067,0
7.6079,45.4081,0
7.6364,45.4095,0
7.665,45.4108,0
7.6934,45.4122,0
7.7219,45.4136,0
7.7505,45.4149,0
7.7791,45.4163,0
7.8076,45.4176,0
7.8361,45.419,0
7.8646,45.4203,0
7.8931,45.4216,0
7.9217,45.423,0
7.9502,45.4243,0
7.9788,45.4256,0
8.0073,45.4269,0
8.0358,45.4282,0
8.0644,45.4294,0
8.0929,45.4307,0
8.1214,45.432,0
8.15,45.4333,0
8.1785,45.4345,0
8.207,45.4358,0
8.2355,45.437,0
8.2641,45.4383,0
8.2927,45.4395,0
8.3212,45.4407,0
8.3498,45.4419,0
8.3783,45.4431,0
8.4069,45.4443,0
8.4354,45.4455,0
8.464,45.4467,0
8.4925,45.4479,0
8.5211,45.4491,0
8.5496,45.4503,0
8.5782,45.4514,0
8.6068,45.4526,0
8.6353,45.4537,0
8.6639,45.4549,0
8.6924,45.456,0
8.721,45.4572,0
8.7496,45.4583,0
8.7781,45.4594,0
8.8067,45.4605,0
8.8353,45.4616,0
8.8639,45.4627,0
8.8924,45.4638,0
8.921,45.4649,0
8.9496,45.466,0
8.9781,45.467,0
9.0067,45.4681,0
9.0353,45.4691,0
9.0638,45.4702,0
9.0924,45.4712,0
9.121,45.4723,0
9.1496,45.4733,0
9.1782,45.4743,0
9.2068,45.4753,0
9.2354,45.4764,0
9.2639,45.4774,0
9.2925,45.4784,0
9.3211,45.4793,1
9.3497,45.4803,1
9.3783,45.4813,1
9.4069,45.4823,1
9.4354,45.4832,1
9.464,45.4842,1
9.4926,45.4851,1
9.5213,45.4861,1
9.5498,45.487,1
9.5784,45.4879,1
9.607,45.4889,1
9.6356,45.4898,1
9.6642,45.4907,1
9.6928,45.4916,2
9.7214,45.4925,2
9.75,45.4934,2
9.7786,45.4943,2
9.8072,45.4951,2
9.8358,45.496,2
9.8644,45.4969,2
9.893,45.4977,2
9.9216,45.4986,2
9.9502,45.4994,2
9.9788,45.5002,2
10.0074,45.5011,2
10.036,45.5019,2
10.0646,45.5027,2
10.0933,45.5035,2
10.1219,45.5043,2
10.1505,45.5051,2
10.1791,45.5059,2
10.2077,45.5067,2
10.2363,45.5075,2
10.2649,45.5082,2
10.2935,45.509,2
10.3222,45.5097,2
10.3508,45.5105,2
10.3794,45.5112,2
10.408,45.5119,2
10.4367,45.5127,2
10.4652,45.5134,2
10.4939,45.5141,2
10.5225,45.5148,2
10.5511,45.5155,2
10.5797,45.5162,2
10.6084,45.5169,2
10.637,45.5176,2
10.6656,45.5182,2
10.6942,45.5189,2
10.7229,45.5196,2
10.7515,45.5202,2
10.7801,45.5209,2
10.8087,45.5215,2
10.8374,45.5221,2
10.866,45.5228,2
10.8946,45.5234,2
10.9233,45.524,2
10.9519,45.5246,2
10.9805,45.5252,2
11.0091,45.5258,2
11.0378,45.5264,2
11.0664,45.527,2
11.095,45.5275,2
11.1237,45.5281,2
11.1523,45.5286,2
11.181,45.5292,2
11.2096,45.5297,2
11.2382,45.5303,2
11.2669,45.5308,2
11.2955,45.5313,2
11.3241,45.5318,2
11.3528,45.5324,2
11.3814,45.5329,2
11.4101,45.5334,2
11.4387,45.5338,2
11.4673,45.5343,2
11.496,45.5348,2
11.5246,45.5353,2
11.5533,45.5357,2
11.5819,45.5362,2
11.6105,45.5366,2
11.6392,45.5371,2
11.6678,45.5375,2
11.6965,45.538,2
11.7251,45.5384,2
11.7538,45.5388,2
11.7824,45.5392,2
11.811,45.5396,2
11.8397,45.54,2
11.8683,45.5404,2
11.897,45.5408,2
11.9256,45.5411,2
11.9543,45.5415,2
11.9829,45.5419,2
12.0116,45.5422,1
12.0402,45.5426,1
12.0688,45.5429,1
12.0975,45.5433,1
12.1262,45.5436,1
12.1549,45.5439,1
12.1835,45.5442,1
12.2121,45.5445,1
12.2407,45.5448,1
12.2694,45.5451,1
12.2981,45.5454,1
12.3267,45.5457,1
12.3554,45.546,1
12.384,45.5462,1
12.4127,45.5465,1
12.4413,45.5467,1
12.47,45.547,1
12.4987,45.5472,1
12.5273,45.5475,1
12.5559,45.5477,1
12.5846,45.5479,1
12.6133,45.5481,1
12.6419,45.5483,1
12.6706,45.5485,1
12.6992,45.5487,1
12.7279,45.5489,1
12.7566,45.5491,1
12.7852,45.5493,1
12.8139,45.5494,1
12.8425,45.5496,1
12.8712,45.5497,1
12.8998,45.5499,1
12.9285,45.55,1
12.9571,45.5501,1
12.9858,45.5503,1
13.0144,45.5504,1
13.0431,45.5505,1
13.0717,45.5506,1
13.1004,45.5507,1
13.1291,45.5508,1
13.1577,45.5509,1
13.1864,45.551,1
13.215,45.551,1
13.2437,45.5511,1
13.2723,45.5511,1
13.301,45.5512,1
13.3297,45.5512,1
13.3583,45.5513,1
13.387,45.5513,1
7.1825,45.3664,2
7.2109,45.3679,2
7.2394,45.3694,2
7.268,45.3709,1
7.2964,45.3723,1
7.3249,45.3738,1
7.3534,45.3753,1
7.382,45.3767,1
7.4104,45.3781,1
7.4389,45.3796,1
7.4674,45.381,1
7.4959,45.3824,1
7.5244,45.3838,1
7.5528,45.3852,1
7.5814,45.3866,0
7.6099,45.388,0
7.6384,45.3894,0
7.6669,45.3908,0
7.6954,45.3922,0
7.724,45.3935,0
7.7525,45.3949,0
7.781,45.3962,0
7.8095,45.3976,0
7.838,45.3989,0
7.8666,45.4002,0
7.895,45.4016,0
7.9235,45.4029,0
7.9521,45.4042,0
7.9806,45.4055,0
8.0092,45.4068,0
8.0376,45.4081,0
8.0662,45.4094,0
8.0948,45.4107,0
8.1232,45.4119,0
8.1518,45.4132,0
8.1803,45.4145,0
8.2088,45.4157,0
8.2374,45.417,0
8.2659,45.4182,0
8.2945,45.4194,0
8.323,45.4206,0
8.3515,45.4219,0
8.38,45.4231,0
8.4086,45.4243,0
8.4372,45.4255,0
8.4657,45.4267,0
8.4943,45.4278,0
8.5228,45.429,0
8.5513,45.4302,0
8.5799,45.4314,0
8.6084,45.4325,0
8.6369,45.4337,0
8.6655,45.4348,0
8.6941,45.436,0
8.7226,45.4371,0
8.7512,45.4382,0
8.7797,45.4393,0
8.8083,45.4404,0
8.8368,45.4415,0
8.8655,45.4426,0
8.894,45.4437,0
8.9226,45.4448,0
8.9511,45.4459,0
8.9797,45.447,0
9.0082,45.448,0
9.0368,45.4491,0
9.0654,45.4501,0
9.0939,45.4512,0
9.1225,45.4522,0
9.151,45.4532,0
9.1797,45.4543,0
9.2082,45.4553,0
9.2368,45.4563,0
9.2653,45.4573,0
9.294,45.4583,0
9.3225,45.4593,1
9.3511,45.4603,1
9.3797,45.4612,1
9.4083,45.4622,1
9.4368,45.4632,1
9.4654,45.4641,1
9.494,45.4651,1
9.5226,45.466,1
9.5511,45.4669,1
9.5798,45.4679,1
9.6083,45.4688,1
9.6369,45.4697,1
9.6655,45.4706,1
9.6941,45.4715,2
9.7227,45.4724,2
9.7513,45.4733,2
9.7799,45.4742,2
9.8084,45.4751,2
9.837,45.4759,2
9.8656,45.4768,2
9.8943,45.4776,2
9.9228,45.4785,2
9.9514,45.4793,2
9.98,45.4802,2
10.0086,45.481,2
10.0372,45.4818,2
10.0659,45.4826,2
10.0944,45.4834,2
10.1231,45.4842,2
10.1517,45.485,2
10.1802,45.4858,2
10.2089,45.4866,2
10.2374,45.4874,2
10.266,45.4881,2
10.2946,45.4889,2
10.3232,45.4896,2
10.3518,45.4904,2
10.3805,45.4911,2
10.409,45.4919,2
10.4377,45.4926,2
10.4663,45.4933,2
10.4949,45.494,2
10.5235,45.4947,2
10.5522,45.4954,2
10.5807,45.4961,2
10.6093,45.4968,2
10.638,45.4975,2
10.6666,45.4982,2
10.6952,45.4988,2
10.7238,45.4995,2
10.7524,45.5001,2
10.781,45.5008,2
10.8096,45.5014,2
10.8383,45.502,2
10.8669,45.5027,2
10.8955,45.5033,2
10.9242,45.5039,2
10.9528,45.5045,2
10.9814,45.5051,2
11.01,45.5057,2
11.0387,45.5063,2
11.0673,45.5069,2
11.0959,45.5074,2
11.1245,45.508,2
11.1531,45.5085,2
11.1817,45.5091,2
11.2104,45.5096,2
11.239,45.5102,2
11.2677,45.5107,2
11.2962,45.5112,2
11.3249,45.5118,2
11.3535,45.5123,2
11.3821,45.5128,2
11.4108,45.5133,2
11.4394,45.5138,2
11.468,45.5142,2
11.4966,45.5147,2
11.5253,45.5152,2
11.5539,45.5156,2
11.5825,45.5161,2
11.6112,45.5166,2
11.6398,45.517,2
11.6685,45.5174,2
11.6971,45.5179,2
11.7257,45.5183,2
11.7543,45.5187,2
11.783,45.5191,2
11.8116,45.5195,2
11.8403,45.5199,2
11.8689,45.5203,2
11.8976,45.5207,2
11.9262,45.521,1
11.9548,45.5214,1
11.9834,45.5218,1
12.0121,45.5221,1
12.0407,45.5225,1
12.0694,45.5228,1
12.098,45.5232,1
12.1266,45.5235,1
12.1553,45.5238,1
12.1839,45.5241,1
12.2126,45.5244,1
12.2412,45.5247,1
12.2699,45.525,1
12.2985,45.5253,1
12.3271,45.5256,1
12.3558,45.5259,1
12.3844,45.5261,1
12.4131,45.5264,1
12.4417,45.5266,1
12.4704,45.5269,1
12.499,45.5271,1
12.5276,45.5274,1
12.5563,45.5276,1
12.5849,45.5278,1
12.6136,45.528,1
12.6422,45.5282,1
12.6708,45.5284,1
12.6995,45.5286,1
12.7281,45.5288,1
12.7568,45.529,1
12.7854,45.5292,1
12.8141,45.5293,1
12.8427,45.5295,1
12.8714,45.5296,1
12.9,45.5298,1
12.9287,45.5299,1
12.9573,45.53,1
12.9859,45.5302,1
13.0146,45.5303,1
13.0433,45.5304,1
13.0719,45.5305,1
13.1006,45.5306,1
13.1292,45.5307,1
13.1578,45.5308,1
13.1865,45.5309,1
13.2151,45.5309,1
13.2438,45.531,1
13.2724,45.531,1
13.3011,45.5311,1
13.3297,45.5311,1
7.1561,45.3449,2
7.1846,45.3464,2
7.2131,45.3479,2
7.2416,45.3494,2
7.27,45.3508,1
7.2985,45.3523,1
7.327,45.3538,1
7.3555,45.3552,1
7.3839,45.3567,1
7.4125,45.3581,1
7.4409,45.3595,1
7.4695,45.3609,1
7.4979,45.3624,1
7.5264,45.3638,1
7.5549,45.3652,1
7.5835,45.3666,0
7.6118,45.368,0
7.6404,45.3694,0
7.6689,45.3707,0
7.6974,45.3721,0
7.7259,45.3735,0
7.7544,45.3748,0
7.7829,45.3762,0
7.8115,45.3775,0
7.8399,45.3789,0
7.8684,45.3802,0
7.897,45.3815,0
7.9254,45.3828,0
7.954,45.3842,0
7.9825,45.3855,0
8.011,45.3867,0
8.0395,45.388,0
8.068,45.3893,0
8.0965,45.3906,0
8.1251,45.3919,0
8.1536,45.3931,0
8.1821,45.3944,0
8.2106,45.3956,0
8.2391,45.3969,0
8.2677,45.3981,0
8.2962,45.3994,0
8.3248,45.4006,0
8.3533,45.4018,0
8.3818,45.403,0
8.4103,45.4042,0
8.4388,45.4054,0
8.4674,45.4066,0
8.4959,45.4078,0
8.5245,45.409,0
8.553,45.4101,0
8.5815,45.4113,0
8.6101,45.4125,0
8.6386,45.4136,0
8.6671,45.4147,0
8.6957,45.4159,0
8.7242,45.417,0
8.7528,45.4181,0
8.7813,45.4193,0
8.8099,45.4204,0
8.8384,45.4215,0
8.867,45.4226,0
8.8956,45.4236,0
8.9241,45.4247,0
8.9526,45.4258,0
8.9812,45.4269,0
9.0098,45.4279,0
9.0383,45.429,0
9.0669,45.4301,0
9.0955,45.4311,0
9.124,45.4321,0
9.1526,45.4332,0
9.1811,45.4342,0
9.2097,45.4352,0
9.2382,45.4362,0
9.2668,45.4372,0
9.2954,45.4382,0
9.3239,45.4392,1
9.3525,45.4402,1
9.3811,45.4411,1
9.4096,45.4421,1
9.4383,45.4431,1
9.4668,45.444,1
9.4954,45.445,1
9.524,45.4459,1
9.5525,45.4469,1
9.5811,45.4478,1
9.6096,45.4487,1
9.6382,45.4496,1
9.6668,45.4505,1
9.6954,45.4514,1
9.724,45.4523,2
9.7525,45.4532,2
9.7811,45.4541,2
9.8097,45.455,2
9.8383,45.4558,2
9.8668,45.4567,2
9.8955,45.4576,2
9.924,45.4584,2
9.9526,45.4592,2
9.9812,45.4601,2
10.0098,45.4609,2
10.0384,45.4617,2
10.067,45.4625,2
10.0956,45.4633,2
10.1242,45.4641,2
10.1528,45.4649,2
10.1814,45.4657,2
10.21,45.4665,2
10.2385,45.4673,2
10.2671,45.468,2
10.2957,45.4688,2
10.3243,45.4696,2
10.3529,45.4703,2
10.3815,45.471,2
10.4101,45.4718,2
10.4387,45.4725,2
10.4673,45.4732,2
10.4959,45.4739,2
10.5245,45.4746,2
10.5531,45.4753,2
10.5817,45.476,2
10.6103,45.4767,2
10.639,45.4774,2
10.6676,45.4781,2
10.6961,45.4787,2
10.7247,45.4794,2
10.7533,45.48,2
10.7819,45.4807,2
10.8106,45.4813,2
10.8392,45.482,2
10.8678,45.4826,2
10.8964,45.4832,2
10.9251,45.4838,2
10.9536,45.4844,2
10.9822,45.485,2
11.0108,45.4856,2
11.0395,45.4862,2
11.0681,45.4868,2
11.0967,45.4873,2
11.1253,45.4879,2
11.1539,45.4885,2
11.1825,45.489,2
11.2111,45.4896,2
11.2398,45.4901,2
11.2684,45.4906,2
11.297,45.4911,2
11.3256,45.4917,2
11.3542,45.4922,2
11.3828,45.4927,2
11.4115,45.4932,2
11.4401,45.4937,2
11.4687,45.4941,2
11.4973,45.4946,2
11.526,45.4951,2
11.5546,45.4955,2
11.5832,45.496,2
11.6118,45.4965,2
11.6405,45.4969,2
11.6691,45.4973,2
11.6977,45.4978,2
11.7263,45.4982,2
11.7549,45.4986,2
11.7836,45.499,2
11.8122,45.4994,1
11.8409,45.4998,1
11.8695,45.5002,1
11.8981,45.5006,1
11.9267,45.5009,1
11.9554,45.5013,1
11.984,45.5017,1
12.0126,45.502,1
12.0412,45.5024,1
12.0699,45.5027,1
12.0985,45.5031,1
12.1271,45.5034,1
12.1557,45.5037,1
12.1844,45.504,1
12.213,45.5043,1
12.2416,45.5046,1
12.2703,45.5049,1
12.2989,45.5052,1
12.3275,45.5055,1
12.3562,45.5058,1
12.3848,45.506,1
12.4134,45.5063,1
12.4421,45.5065,1
12.4707,45.5068,1
12.4993,45.507,1
12.528,45.5073,1
12.5566,45.5075,1
12.5852,45.5077,1
12.6139,45.5079,1
12.6425,45.5081,1
12.6711,45.5083,1
12.6998,45.5085,1
12.7284,45.5087,1
12.7571,45.5089,1
12.7857,45.5091,1
12.8143,45.5092,1
12.8429,45.5094,1
12.8716,45.5095,1
12.9002,45.5097,1
12.9289,45.5098,1
12.9575,45.5099,1
12.9862,45.5101,1
13.0148,45.5102,1
13.0434,45.5103,1
13.0721,45.5104,1
13.1007,45.5105,1
13.1293,45.5106,1
13.158,45.5107,1
13.1866,45.5108,1
13.2152,45.5108,1
13.2439,45.5109,1
13.2725,45.5109,1
7.1297,45.3234,2
7.1582,45.3249,2
7.1867,45.3264,2
7.2151,45.3278,2
7.2436,45.3293,2
7.2721,45.3308,2
7.3005,45.3323,1
7.329,45.3337,1
7.3575,45.3352,1
7.3859,45.3366,1
7.4144,45.338,1
7.4429,45.3395,1
7.4715,45.3409,1
7.4999,45.3423,1
7.5284,45.3437,1
7.5568,45.3451,1
7.5854,45.3465,0
7.6138,45.3479,0
7.6423,45.3493,0
7.6708,45.3507,0
7.6993,45.3521,0
7.7278,45.3534,0
7.7563,45.3548,0
7.7848,45.3561,0
7.8133,45.3575,0
7.8418,45.3588,0
7.8703,45.3601,0
7.8988,45.3615,0
7.9273,45.3628,0
7.9558,45.3641,0
7.9843,45.3654,0
8.0128,45.3667,0
8.0412,45.368,0
8.0698,45.3693,0
8.0983,45.3705,0
8.1268,45.3718,0
8.1554,45.3731,0
8.1838,45.3743,0
8.2123,45.3756,0
8.2408,45.3768,0
8.2694,45.3781,0
8.2979,45.3793,0
8.3264,45.3805,0
8.355,45.3817,0
8.3835,45.383,0
8.412,45.3842,0
8.4405,45.3853,0
8.469,45.3865,0
8.4975,45.3877,0
8.5261,45.3889,0
8.5547,45.3901,0
8.5831,45.3912,0
8.6117,45.3924,0
8.6402,45.3935,0
8.6687,45.3947,0
8.6973,45.3958,0
8.7258,45.3969,0
8.7543,45.3981,0
8.7829,45.3992,0
8.8114,45.4003,0
8.84,45.4014,0
8.8685,45.4025,0
8.8971,45.4036,0
8.9255,45.4047,0
8.9542,45.4057,0
8.9827,45.4068,0
9.0112,45.4079,0
9.0398,45.4089,0
9.0683,45.41,0
9.0969,45.411,0
9.1254,45.4121,0
9.154,45.4131,0
9.1826,45.4141,0
9.2111,45.4151,0
9.2396,45.4161,0
9.2681,45.4171,0
9.2968,45.4181,1
9.3252,45.4191,1
9.3539,45.4201,1
9.3824,45.4211,1
9.411,45.422,1
9.4395,45.423,1
9.4681,45.424,1
9.4967,45.4249,1
9.5253,45.4258,1
9.5538,45.4268,1
9.5823,45.4277,1
9.6109,45.4286,1
9.6395,45.4295,1
9.6681,45.4305,1
9.6966,45.4314,1
9.7252,45.4322,1
9.7538,45.4331,2
9.7823,45.434,2
9.8109,45.4349,2
9.8395,45.4358,2
9.868,45.4366,2
9.8966,45.4375,2
9.9252,45.4383,2
9.9538,45.4392,2
9.9823,45.44,2
10.011,45.4408,2
10.0395,45.4416,2
10.0681,45.4425,2
10.0967,45.4433,2
10.1253,45.4441,2
10.1539,45.4449,2
10.1824,45.4456,2
10.211,45.4464,2
10.2396,45.4472,2
10.2682,45.448,2
10.2967,45.4487,2
10.3254,45.4495,2
10.3539,45.4502,2
10.3826,45.451,2
10.4111,45.4517,2
10.4397,45.4524,2
10.4683,45.4531,2
10.4969,45.4538,2
10.5255,45.4546,2
10.5541,45.4553,2
10.5827,45.4559,2
10.6113,45.4566,2
10.6399,45.4573,2
10.6685,45.458,2
10.697,45.4586,2
10.7256,45.4593,2
10.7543,45.46,2
10.7828,45.4606,2
10.8114,45.4612,2
10.84,45.4619,2
10.8687,45.4625,2
10.8972,45.4631,2
10.9259,45.4637,2
10.9544,45.4643,2
10.983,45.4649,2
11.0116,45.4655,2
11.0403,45.4661,2
11.0689,45.4667,2
11.0975,45.4672,2
11.1261,45.4678,2
11.1547,45.4684,2
11.1833,45.4689,2
11.2119,45.4695,2
11.2405,45.47,2
11.2691,45.4705,2
11.2977,45.471,2
11.3263,45.4716,2
11.3549,45.4721,2
11.3835,45.4726,2
11.4122,45.4731,2
11.4408,45.4736,2
11.4694,45.474,2
11.498,45.4745,2
11.5266,45.475,2
11.5552,45.4755,2
11.5838,45.4759,2
11.6124,45.4764,2
11.641,45.4768,2
11.6697,45.4772,2
11.6983,45.4777,2
11.7269,45.4781,2
11.7555,45.4785,1
11.7841,45.4789,1
11.8128,45.4793,1
11.8413,45.4797,1
11.87,45.4801,1
11.8986,45.4805,1
11.9272,45.4809,1
11.9559,45.4812,1
11.9844,45.4816,1
12.0131,45.4819,1
12.0417,45.4823,1
12.0704,45.4826,1
12.0989,45.483,1
12.1276,45.4833,1
12.1562,45.4836,1
12.1848,45.4839,1
12.2134,45.4842,1
12.242,45.4845,1
12.2707,45.4848,1
12.2993,45.4851,1
12.3279,45.4854,1
12.3565,45.4857,1
12.3851,45.4859,1
12.4138,45.4862,1
12.4424,45.4864,1
12.471,45.4867,1
12.4996,45.4869,1
12.5283,45.4872,1
12.5569,45.4874,1
12.5855,45.4876,1
12.6141,45.4878,1
12.6428,45.488,1
12.6714,45.4882,1
12.7,45.4884,1
12.7286,45.4886,1
12.7573,45.4888,1
12.7859,45.489,1
12.8145,45.4891,1
12.8431,45.4893,1
12.8718,45.4894,1
12.9004,45.4896,1
12.929,45.4897,1
12.9576,45.4898,1
12.9863,45.49,1
13.0149,45.4901,1
13.0435,45.4902,1
13.0722,45.4903,1
13.1008,45.4904,1
13.1294,45.4905,1
13.1581,45.4906,1
13.1867,45.4907,1
13.2153,45.4907,1
13.2439,45.4908,1
7.1318,45.3033,2
7.1603,45.3048,2
7.1888,45.3063,2
7.2172,45.3078,2
7.2457,45.3093,2
7.2742,45.3107,2
7.3026,45.3122,1
7.3311,45.3137,1
7.3596,45.3151,1
7.388,45.3166,1
7.4165,45.318,1
7.445,45.3194,1
7.4734,45.3209,1
7.5019,45.3223,1
7.5304,45.3237,1
7.5588,45.3251,1
7.5873,45.3265,0
7.6158,45.3279,0
7.6443,45.3293,0
7.6728,45.3306,0
7.7013,45.332,0
7.7297,45.3334,0
7.7582,45.3347,0
7.7867,45.3361,0
7.8152,45.3374,0
7.8437,45.3388,0
7.8722,45.3401,0
7.9006,45.3414,0
7.9292,45.3427,0
7.9576,45.344,0
7.9861,45.3453,0
8.0146,45.3466,0
8.0431,45.3479,0
8.0717,45.3492,0
8.1001,45.3505,0
8.1286,45.3518,0
8.1572,45.353,0
8.1856,45.3543,0
8.2141,45.3555,0
8.2426,45.3568,0
8.2711,45.358,0
8.2996,45.3592,0
8.3281,45.3605,0
8.3567,45.3617,0
8.3852,45.3629,0
8.4137,45.3641,0
8.4422,45.3653,0
8.4707,45.3665,0
8.4992,45.3677,0
8.5278,45.3688,0
8.5563,45.37,0
8.5849,45.3712,0
8.6133,45.3723,0
8.6418,45.3735,0
8.6704,45.3746,0
8.6989,45.3757,0
8.7274,45.3769,0
8.756,45.378,0
8.7845,45.3791,0
8.813,45.3802,0
8.8415,45.3813,0
8.8701,45.3824,0
8.8986,45.3835,0
8.9271,45.3846,0
8.9557,45.3857,0
8.9842,45.3867,0
9.0128,45.3878,0
9.0413,45.3889,0
9.0698,45.3899,0
9.0983,45.3909,0
9.1269,45.392,0
9.1555,45.393,0
9.184,45.394,0
9.2125,45.3951,0
9.2411,45.3961,0
9.2696,45.3971,0
9.2981,45.3981,1
9.3267,45.399,1
9.3552,45.4,1
9.3838,45.401,1
9.4123,45.402,1
9.4409,45.4029,1
9.4694,45.4039,1
9.498,45.4048,1
9.5266,45.4058,1
9.5552,45.4067,1
9.5837,45.4076,1
9.6123,45.4086,1
9.6408,45.4095,1
9.6694,45.4104,1
9.6979,45.4113,1
9.7265,45.4122,1
9.7551,45.4131,1
9.7836,45.4139,2
9.8122,45.4148,2
9.8407,45.4157,2
9.8693,45.4165,2
9.8978,45.4174,2
9.9264,45.4182,2
9.955,45.4191,2
9.9835,45.4199,2
10.0121,45.4207,2
10.0407,45.4216,2
10.0693,45.4224,2
10.0978,45.4232,2
10.1264,45.424,2
10.155,45.4248,2
10.1836,45.4256,2
10.2121,45.4263,2
10.2407,45.4271,2
10.2693,45.4279,2
10.2979,45.4286,2
10.3264,45.4294,2
10.355,45.4301,2
10.3836,45.4309,2
10.4122,45.4316,2
10.4408,45.4323,2
10.4693,45.433,2
10.4979,45.4338,2
10.5265,45.4345,2
10.555,45.4352,2
10.5837,45.4359,2
10.6123,45.4365,2
10.6408,45.4372,2
10.6695,45.4379,2
10.698,45.4385,2
10.7266,45.4392,2
10.7552,45.4399,2
